"Symbol","Name","Last Trade","Type","Exchange"
"131547.BO","UTI S/T Income Instl Mn Div","10.51","Mutual Fund","BSE"
"INF205K01NZ5.BO","Religare Invesco US/T Dir Mn Div","1,053.92","Mutual Fund","BSE"
"IDFCUSTREGQT.BO","IDFC US/T Reg Qt Div","10.61","Mutual Fund","BSE"
"IDFCUSTDIRDL.BO","IDFC US/T Dir Dl Div","10.06","Mutual Fund","BSE"
"IDFCUSTDIRQT.BO","IDFC US/T Dir Qt Div","10.49","Mutual Fund","BSE"
"ICICIPRUUSTP.BO","ICICI Pru US/T Premium Dl Div","10.04","Mutual Fund","BSE"
"HSBCUSTBDWKD.BO","HSBC US/T Bd Weekly Div","10.03","Mutual Fund","BSE"
"UTFDGR22P7-MF.NS","UTIAMC - UTFDGR22P7","0.00","Stock","NSI"
"F00000PDLK.BO","UTI Liquid Cash Plan Instl Dir Wk Div","1,054.01","Mutual Fund","BSE"
"F00000H502.BO","Star Union Dai-ichi Life-Pen Apex Bal","16.19","Mutual Fund","BSE"
"DWSFRFWKINC.BO","DWS Ultra S/T Reg Wk Div","10.50","Mutual Fund","BSE"
"UNITEDTEA-EQ.NS","THE UNITED NILGIRI TEA ESTATES","340.00","Stock","NSI"
"CARBORUNIV-IL.NS","CARBORUNDUM UNIVERSAL LIMITED","0.00","Stock","NSI"
"133852.BO","UTI Dynamic Bond Ann Div","10.45","Mutual Fund","BSE"
"UTTAMVALUE.BO","UTTAM VALUE STEELS LTD.","4.01","Stock","BSE"
"UTLTD.BO","U T Ltd","6.57","Stock","BSE"
"UPHOT.BO","UP Hotels Ltd","297.70","Stock","BSE"
"UNTTEMI.BO","UNITED LEASING & INDUSTRIES LT","5.14","Stock","BSE"
"UNQTYMI.BO","Union Quality Plastics Limited","20.20","Stock","BSE"
"UNIVARTS.BO","Universal Arts Ltd","2.09","Stock","BSE"
"MARUTI-IL.NS","MARUTI UDYOG LIMITED","4,333.00","Stock","NSI"
"UNIMININ.BO","Unimin India Ltd","0.56","Stock","BSE"
"UNIDT.BO","United Drilling Tools Ltd","54.15","Stock","BSE"
"UNICHEMLAB.BO","Unichem Laboratories Ltd","282.45","Stock","BSE"
"UJAAS.BO","UJAAS ENERGY LIMITED","20.75","Stock","BSE"
"129925.BO","L&T US/T Dir Bns","13.15","Mutual Fund","BSE"
"133130.BO","UTI Trs Adv Instl Fl Div","1,073.62","Mutual Fund","BSE"
"UTTAMSUGA.NS","Uttam Sugar Mills Ltd","10.65","Stock","NSI"
"119319.BO","Union KBC U/ST Debt Fund Dir Mn Div","1,004.04","Mutual Fund","BSE"
"119307.BO","Union KBC Tax Saver Dir Gr","19.77","Mutual Fund","BSE"
"119253.BO","DSP BlackRock US Flexible Equity Dir Div","18.11","Mutual Fund","BSE"
"131419.BO","UTI Income Opportunities Dir Mn Div","10.46","Mutual Fund","BSE"
"117692.BO","DSP BlackRock US Flexible Equity Reg Div","14.97","Mutual Fund","BSE"
"117284.BO","Union KBC U/ST Debt Fund Wk Div","1,004.04","Mutual Fund","BSE"
"135497.BO","UTI S/T Income Dir Ann Div","10.56","Mutual Fund","BSE"
"116424.BO","Indiabulls US/T Gr","1,415.35","Mutual Fund","BSE"
"112422.BO","L&T US/T Reg Gr","23.02","Mutual Fund","BSE"
"111987.BO","ICICI Pru US/T Premium Pls Gr","14.89","Mutual Fund","BSE"
"111978.BO","ICICI Pru US/T Retl Fr Div","10.07","Mutual Fund","BSE"
"109957.BO","Edelweiss US/T Bd Fr Div","1,003.21","Mutual Fund","BSE"
"107248.BO","Templeton US/T Bond Instl Gr","19.31","Mutual Fund","BSE"
"104342.BO","HSBC US/T Bd Reg Dl Div","10.00","Mutual Fund","BSE"
"105559.BO","Sundaram US/T Instl Wk Div","11.52","Mutual Fund","BSE"
"INF769K01BS0.BO","Mirae Asset US/T Dir Wk Div","1,287.98","Mutual Fund","BSE"
"OBG1526-C.BO","","NaN","Future",""
"ITG1526-C.BO","","NaN","Future",""
"MCDOWELL-N-EQ.NS","UNITED SPIRITS LIMITED","3,137.00","Stock","NSI"
"UTINIFTYDIRD.BO","UTI Nifty Dir Div","25.64","Mutual Fund","BSE"
"UPL6.BO","UPL LTD","336.30","Stock","BSE"
"UNITECH4.BO","UNITECH LTD","14.30","Stock","BSE"
"USHAMART6.BO","USHA MARTIN LTD","20.65","Stock","BSE"
"UCOBANK6.BO","UCO BANK","57.60","Stock","BSE"
"UCOBANK.BO","UCO BANK","48.05","Stock","BSE"
"134876.BO","LIC Nomura MF ULIS 10Y RP RC Dir Mn Div","14.30","Mutual Fund","BSE"
"134880.BO","LIC Nomura MF ULIS 10Y RP UC Dir Yr Div","14.30","Mutual Fund","BSE"
"104350.BO","HSBC US/T Bd Reg Gr","19.02","Mutual Fund","BSE"
"106425.BO","UTI India Lifestyle Gr","19.27","Mutual Fund","BSE"
"111602.BO","UTI Wealth Builder Ser II Div","16.51","Mutual Fund","BSE"
"119039.BO","DWS Ultra S/T Dir Mn Div","10.92","Mutual Fund","BSE"
"119293.BO","Union KBC Equity Dir Div","15.32","Mutual Fund","BSE"
"119310.BO","Union KBC Dynamic Bond Dir Div","13.42","Mutual Fund","BSE"
"119320.BO","Union KBC U/ST Debt Fund Dir Dl Div","1,001.75","Mutual Fund","BSE"
"119679.BO","Sundaram US/T Dir Dl Div","10.04","Mutual Fund","BSE"
"120186.BO","ICICI Pru US Bluechip Equity Dir Gr","18.80","Mutual Fund","BSE"
"120760.BO","UTI Wealth Builder Ser II Dir Gr","27.42","Mutual Fund","BSE"
"120772.BO","UTI Money Market Instl Dir Dl Div","1,003.39","Mutual Fund","BSE"
"120779.BO","UTI MIS Advantage Dir Gr","32.23","Mutual Fund","BSE"
"125045.BO","UTI S/T Income Instl Flexi Div","11.21","Mutual Fund","BSE"
"ULTRACAB.BO","Ultracab (India) Limited","221.00","Stock","BSE"
"UTIFRFSTDIRG.BO","UTI FRF S/T Dir Gr","2,419.53","Mutual Fund","BSE"
"UNIONKBCDYNA.BO","Union KBC Dynamic Bond Gr","13.17","Mutual Fund","BSE"
"UNIONKBCEQUI.BO","Union KBC Equity Gr","15.00","Mutual Fund","BSE"
"UTINIFTYFUND.BO","UTI Nifty Div","25.51","Mutual Fund","BSE"
"UTISTINCOMEI.BO","UTI S/T Income Instl Gr","11.21","Mutual Fund","BSE"
"120773.BO","UTI Mahila Unit Dir Gr","30.61","Mutual Fund","BSE"
"119683.BO","Sundaram US/T Dir Bns","11.65","Mutual Fund","BSE"
"UTTAMVALU.NS","","4.00","Stock","NSI"
"133928.BO","DSP Blackrock U/ST Dir Mn Div","11.21","Mutual Fund","BSE"
"DWSULTRASTMO.BO","DWS Ultra S/T Monthly Div","10.64","Mutual Fund","BSE"
"SHRIRAMCI.NS","Shriram City Union Finance Ltd","1,729.80","Stock","NSI"
"F00000THLS.BO","Star Union Dai-ichi Life-Growth Plus","12.87","Mutual Fund","BSE"
"UNITY-BE.NS","UNITY INFRAPROJECT INR2","0.00","Stock","NSI"
"UDAICEMENT.BO","UDAIPUR CEMENT WORKS LTD.","14.80","Stock","BSE"
"UNICRSE.BO","Universal Credit and Securities Limited","127.30","Stock","BSE"
"UNISHIRE.BO","UNISHIRE URBAN INFRA LTD","10.35","Stock","BSE"
"UTLINDS.BO","UTL INDUSTRIES LIMITED","9.95","Stock","BSE"
"133920.BO","DSP Blackrock U/ST Reg Mn Div","10.14","Mutual Fund","BSE"
"129646.BO","Union KBC Small and Midcap Dir Div","12.40","Mutual Fund","BSE"
"UTTAMSTL.BO","UTTAM GALVA STEELS LTD.","31.80","Stock","BSE"
"107822.BO","DWS Ultra S/T Reg Wk Div","10.50","Mutual Fund","BSE"
"UTISENSETF.BO","UTI Mutual Fund","262.00","Stock","BSE"
"UTINIFTETF.NS","UTI Nifty ETF","795.54","Mutual Fund","BSE"
"102009.BO","UTI Liquid Cash Plan Gr","2,301.28","Mutual Fund","BSE"
"107252.BO","Templeton US/T Bond Retl Dl Div","10.05","Mutual Fund","BSE"
"109300.BO","DWS Ultra S/T Instl Wk Div","10.08","Mutual Fund","BSE"
"109949.BO","Edelweiss US/T Bd Retl Gr","1,694.33","Mutual Fund","BSE"
"135536.BO","UTI Dynamic Bond Dir Ann Div","10.50","Mutual Fund","BSE"
"110490.BO","Birla Sun Life US/T Dl Div","104.26","Mutual Fund","BSE"
"108634.BO","IDFC US/T Reg Wk Div","10.04","Mutual Fund","BSE"
"112077.BO","UTI Money Market Instl Gr","1,649.64","Mutual Fund","BSE"
"116373.BO","DWS Ultra S/T Qt Div","10.94","Mutual Fund","BSE"
"119318.BO","Union KBC U/ST Debt Fund Dir Gr","1,368.47","Mutual Fund","BSE"
"119322.BO","Union KBC U/ST Debt Fund Dir Fr Div","1,003.54","Mutual Fund","BSE"
"OBG1625-C.BO","","NaN","Future",""
"119850.BO","L&T US/T Dir Wk Div","10.78","Mutual Fund","BSE"
"120732.BO","UTI Banking Sector Dir Div","27.45","Mutual Fund","BSE"
"120765.BO","UTI Income Opportunities Dir Div","11.50","Mutual Fund","BSE"
"123012.BO","JPMorgan US Value Equity Offshore Dir Gr","12.61","Mutual Fund","BSE"
"104345.BO","HSBC US/T Bd Instl Pls Wk Div","10.20","Mutual Fund","BSE"
"102401.BO","UTI Banking Sector Gr","62.82","Mutual Fund","BSE"
"131163.BO","UTI Multi Cap Reg Gr","10.54","Mutual Fund","BSE"
"OBZ1531-C.BO","","NaN","Future",""
"BFUTILITIE6.BO","BF UTILITIES LTD","659.55","Stock","BSE"
"134877.BO","LIC Nomura MF ULIS 10Y RP RC Dir Yr Div","14.30","Mutual Fund","BSE"
"134875.BO","LIC Nomura MF ULIS 10Y SP Dir Div","14.30","Mutual Fund","BSE"
"134879.BO","LIC Nomura MF ULIS 10Y RP UC Dir HY Div","14.30","Mutual Fund","BSE"
"134881.BO","LIC Nomura MF ULIS 10Y RP UC Dir Mn Div","14.30","Mutual Fund","BSE"
"134871.BO","LIC Nomura MF ULIS 15Y RP RC Reg Yr Div","14.13","Mutual Fund","BSE"
"111985.BO","ICICI Pru US/T Premium Mn Div","10.08","Mutual Fund","BSE"
"120724.BO","UTI CCP Advantage Dir Gr","26.41","Mutual Fund","BSE"
"120793.BO","UTI Money Market Instl Dir Wk Div","1,015.54","Mutual Fund","BSE"
"120729.BO","UTI Infrastructure Dir Div","23.69","Mutual Fund","BSE"
"120185.BO","ICICI Pru US Bluechip Equity Dir Div","18.80","Mutual Fund","BSE"
"119321.BO","Union KBC U/ST Debt Fund Dir Wk Div","1,004.04","Mutual Fund","BSE"
"119306.BO","Union KBC Tax Saver Dir Div","19.77","Mutual Fund","BSE"
"118551.BO","Franklin Ind Feeder-Frank US Opp Dir Gr","22.22","Mutual Fund","BSE"
"116610.BO","Indiabulls US/T Dl Div","1,002.11","Mutual Fund","BSE"
"113356.BO","DHFL Pramerica US/T Bond Wk Div","1,001.42","Mutual Fund","BSE"
"UPLBBPH.BO","UPL*","185.8","Stock","BSE"
"UPSURGE.BO","Upsurge Investment & Finance Ltd","25.25","Stock","BSE"
"UTTAMSUGAR-EQ.NS","UTTAM SUGAR MILLS LIMITED","27.85","Stock","NSI"
"OBN1530-C.BO","","NaN","Future",""
"122678.BO","DWS Ultra S/T Ann Bns","17.76","Mutual Fund","BSE"
"UFTFGR17P4-MF.NS","UTI ASSET MANAGEME FTI XVII IV","11","Mutual Fund","NSI"
"ZHINUDYP.BO","HINDUSTHAN UDYOG LTD.","3.1","Stock","BSE"
"134705.BO","L&T US/T Dir HY Div","10.26","Mutual Fund","BSE"
"CARBORUNIV.BO","Carborundum Universal Ltd.","185.05","Stock","BSE"
"109576.BO","Templeton India US/T Bd Sup Instl Wk Div","10.08","Mutual Fund","BSE"
"SUJANAUNI.BO","SUJANA UNIVERSAL INDUSTRIES LT","1.35","Stock","BSE"
"SUNDARAMUSTB.BO","Sundaram US/T Bns","11.53","Mutual Fund","BSE"
"UBENGG.BO","UB ENGINEERING LTD.","7.94","Stock","BSE"
"IDFCUSTREGWK.BO","IDFC US/T Reg Wk Div","10.04","Mutual Fund","BSE"
"UTIGOVSECSTG.BO","UTI Gov Sec S/T Gr","20.89","Mutual Fund","BSE"
"UTIBALANCEDG.BO","UTI Balanced Gr","126.52","Mutual Fund","BSE"
"UTIMNCDIV.BO","UTI MNC Div","85.93","Mutual Fund","BSE"
"102512.BO","UTI Gilt Advantage L/T PF Gr","23.26","Mutual Fund","BSE"
"102535.BO","UTI MIS Advantage Gr","31.7","Mutual Fund","BSE"
"102266.BO","UTI CCP Advantage Div","26.03","Mutual Fund","BSE"
"UTTAMSTL.NS","Uttam Galva Steels Ltd","31.75","Stock","NSI"
"133923.BO","DSP Blackrock U/ST Dir Wk Div","10.05","Mutual Fund","BSE"
"129647.BO","Union KBC Small and Midcap Reg Gr","12.27","Mutual Fund","BSE"
"UNIVCABLES-BE.NS","UNIVCABLES NPP130599 DEPO","60.00","Stock","NSI"
"109954.BO","Edelweiss US/T Bd Mn Div","1,007.98","Mutual Fund","BSE"
"134870.BO","LIC Nomura MF ULIS 15Y RP RC Reg HY Div","14.13","Mutual Fund","BSE"
"134867.BO","LIC Nomura MF ULIS 10Y RP UC Reg HY Div","14.13","Mutual Fund","BSE"
"116633.BO","Franklin Ind Feeder-Frank US Opp Gr","21.52","Mutual Fund","BSE"
"122677.BO","DWS Ultra S/T Dir Ann Bns","11.88","Mutual Fund","BSE"
"UTTAMSTL.BO","UTTAM GALVA STEELS LTD.","31.80","Stock","BSE"
"107822.BO","DWS Ultra S/T Reg Wk Div","10.50","Mutual Fund","BSE"
"UTISENSETF.BO","UTI Mutual Fund","262.00","Stock","BSE"
"UTINIFTETF.NS","UTI Nifty ETF","795.54","Mutual Fund","BSE"
"102009.BO","UTI Liquid Cash Plan Gr","2,301.28","Mutual Fund","BSE"
"107252.BO","Templeton US/T Bond Retl Dl Div","10.05","Mutual Fund","BSE"
"109300.BO","DWS Ultra S/T Instl Wk Div","10.08","Mutual Fund","BSE"
"109949.BO","Edelweiss US/T Bd Retl Gr","1,694.33","Mutual Fund","BSE"
"135536.BO","UTI Dynamic Bond Dir Ann Div","10.50","Mutual Fund","BSE"
"110490.BO","Birla Sun Life US/T Dl Div","104.26","Mutual Fund","BSE"
"108634.BO","IDFC US/T Reg Wk Div","10.04","Mutual Fund","BSE"
"MAHASHR.BO","Maharaja Shree Umaid Mills Ltd","88.15","Stock","BSE"
"OBK1528-C.BO","","NaN","Future",""
"OBV1529-C.BO","","NaN","Future",""
"UMESLTD.NS","Usha Martin Education & Solutions Ltd","3.05","Stock","NSI"
"UTIFRFSTDIRQ.BO","UTI FRF S/T Dir Qt Div","1,039.02","Mutual Fund","BSE"
"UTITRSADVPER.BO","UTI Trs Adv Periodic Div","1,050.97","Mutual Fund","BSE"
"115458.BO","Religare Invesco US/T Discr Div","1,296.51","Mutual Fund","BSE"
"UTITRSADVFTD.BO","UTI Trs Adv Ft Div","1,073.98","Mutual Fund","BSE"
"UNIENTER.NS","Uniphos Enterprises Ltd","41.00","Stock","NSI"
"UNIMEDIA.BO","Universal Media Network Ltd","0.25","Stock","BSE"
"BFUTILITIE-BE.NS","BF UTILITIES LTD INR10","0.00","Stock","NSI"
"105566.BO","Sundaram US/T Reg Mn Div","10.83","Mutual Fund","BSE"
"105562.BO","Sundaram US/T Instl Gr","19.33","Mutual Fund","BSE"
"UPERGANGES.BO","UPPER GANGES SUGAR & INDUSTRIE","72.50","Stock","BSE"
"USHAISPAT.BO","USHA ISPAT LTD.","1.20","Stock","BSE"
"UTIBONDGR.BO","UTI Bond Gr","43.28","Mutual Fund","BSE"
"UTITRSADVFLE.BO","UTI Trs Adv Flexi Div","1,988.65","Mutual Fund","BSE"
"UTINIFTETF.BO","UTI Mutual Fund","791.00","Stock","BSE"
"539313.BO","UTI Nifty ETF","795.54","Mutual Fund","BSE"
"134763.BO","UTI Money Market Instl HY Div","1,001.64","Mutual Fund","BSE"
"102402.BO","UTI Banking Sector Div","26.62","Mutual Fund","BSE"
"102394.BO","UTI Mid Cap Gr","80.33","Mutual Fund","BSE"
"102536.BO","UTI MIS Advantage Mn Div","14.60","Mutual Fund","BSE"
"102534.BO","UTI MIS Advantage Flex Div","30.67","Mutual Fund","BSE"
"103097.BO","UTI Opportunities Div","17.16","Mutual Fund","BSE"
"103457.BO","UTI Leadership Equity Gr","23.87","Mutual Fund","BSE"
"105549.BO","Sundaram US/T Retl Wk Div","11.45","Mutual Fund","BSE"
"105658.BO","UTI Trs Adv Instl Mn Div","1,029.40","Mutual Fund","BSE"
"109303.BO","DWS Ultra S/T Monthly Div","10.64","Mutual Fund","BSE"
"110072.BO","DWS Ultra S/T Reg Bns","14.01","Mutual Fund","BSE"
"108273.BO","Birla Sun Life US/T Instl Gr","182.79","Mutual Fund","BSE"
"INF769K01BS0.BO","Mirae Asset US/T Dir Wk Div","1,287.98","Mutual Fund","BSE"
"OBG1526-C.BO","","NaN","Future",""
"ITG1526-C.BO","","NaN","Future",""
"MCDOWELL-N-EQ.NS","UNITED SPIRITS LIMITED","3,137.00","Stock","NSI"
"UTINIFTYDIRD.BO","UTI Nifty Dir Div","25.64","Mutual Fund","BSE"
"STANCHARTLIQ.BO","IDFC US/T Reg Dl Div","10.02","Mutual Fund","BSE"
"MIRAEASSETUS.BO","Mirae Asset US/T Bd Retl Wk Div","1,106.05","Mutual Fund","BSE"
"LICNOMURAMFU.BO","LIC Nomura MF Unit Linked Insurance Dir","14.30","Mutual Fund","BSE"
"INF789F01XD4.BO","UTI Dynamic Bond Dir Gr","16.66","Mutual Fund","BSE"
"133921.BO","DSP Blackrock U/ST Reg Qt Div","10.16","Mutual Fund","BSE"
"HLN1530-C.BO","","NaN","Future",""
"UTIFRFSTHYDI.BO","UTI FRF S/T HY Div","1,025.83","Mutual Fund","BSE"
"105557.BO","Sundaram US/T Reg Fr Div","10.98","Mutual Fund","BSE"
"102397.BO","UTI Transport & Logistics Div","44.43","Mutual Fund","BSE"
"107705.BO","Mirae Asset US/T Instl Gr","1,296.58","Mutual Fund","BSE"
"104349.BO","HSBC US/T Bd Instl Pls Dl Div","14.42","Mutual Fund","BSE"
"105552.BO","Sundaram US/T Retl Qt Div","11.10","Mutual Fund","BSE"
"105550.BO","Sundaram US/T Retl Fr Div","10.88","Mutual Fund","BSE"
"105024.BO","Religare US/T Retl Dl Div","1,078.26","Mutual Fund","BSE"
"104723.BO","Religare US/T Retl Mn Div","1,072.82","Mutual Fund","BSE"
"100644.BO","SBI Magnum Sector Umbrella Pharma Div","109.03","Mutual Fund","BSE"
"124311.BO","Motilal Oswal MOSt Ultra S/T Dir Fr Div","10.00","Mutual Fund","BSE"
"109574.BO","Templeton India US/T Bd Instl Wk Div","10.28","Mutual Fund","BSE"
"USHAINDIA.BO","USHA (INDIA) LTD.","10.85","Stock","BSE"
"UNIONBANK6.BO","UNION BANK OF INDIA","157.70","Stock","BSE"
"ULTRACEMCO4.BO","ULTRATECH CEMENT LTD","3,056.35","Stock","BSE"
"SHRIRAMCIT6.BO","SHRIRAM-CITY UNION FINANCE LTD","1,769.05","Stock","BSE"
"MAYURUNIQ.BO","MAYUR UNIQUOTERS LTD.","433.00","Stock","BSE"
"UMESLTD.BO","USHA MARTIN EDUCATION & SOLUTI","3.12","Stock","BSE"
"104724.BO","Religare Invesco US/T Reg Bns","1,842.06","Mutual Fund","BSE"
"104729.BO","Religare US/T Instl Mn Div","1,033.01","Mutual Fund","BSE"
"109302.BO","DWS Ultra S/T Instl Gr","17.75","Mutual Fund","BSE"
"109956.BO","Edelweiss US/T Bd Retl Dl Div","1,002.65","Mutual Fund","BSE"
"134884.BO","LIC Nomura MF ULIS 15Y RP RC Dir Mn Div","14.30","Mutual Fund","BSE"
"112461.BO","L&T US/T Reg HY Div","18.08","Mutual Fund","BSE"
"118562.BO","Franklin India US/T Bd Dir Wk Div","10.10","Mutual Fund","BSE"
"118844.BO","Mirae Asset US/T Dir Wk Div","1,287.98","Mutual Fund","BSE"
"118894.BO","Taurus US/T Bd Sup Instl Dir Gr","1,790.63","Mutual Fund","BSE"
"119188.BO","Peerless US/T Dir Wk Div","1,004.13","Mutual Fund","BSE"
"119042.BO","DWS Ultra S/T Dir Wk Div","10.27","Mutual Fund","BSE"
"119292.BO","Union KBC Equity Dir Gr","15.32","Mutual Fund","BSE"
"119681.BO","Sundaram US/T Dir Fr Div","11.37","Mutual Fund","BSE"
"120066.BO","HSBC US/T Bd Dir Gr","13.28","Mutual Fund","BSE"
"120733.BO","UTI Banking Sector Dir Gr","64.63","Mutual Fund","BSE"
"120571.BO","Religare Invesco US/T Dir Mn Div","1,053.92","Mutual Fund","BSE"
"120771.BO","UTI Childrens Career Balanced Dir","17.94","Mutual Fund","BSE"
"120663.BO","UTI Equity Dir Div","81.90","Mutual Fund","BSE"
"120697.BO","ICICI Pru US/T Dir Mn Div","10.08","Mutual Fund","BSE"
"126939.BO","UTI Banking & PSU Debt Reg Gr","11.67","Mutual Fund","BSE"
"UNIROYAL.BO","Uniroyal Industries Ltd","6.99","Stock","BSE"
"UNITY.BO","Unity Infraprojects Ltd","14.99","Stock","BSE"
"UTTAMVALUE-EQ.NS","UTTAM VALUE STEELS LIMITED","4.05","Stock","NSI"
"OBM1525-C.BO","","NaN","Future",""
"PEERLESSUSTR.BO","Peerless US/T Reg Wk Div","1,003.43","Mutual Fund","BSE"
"120738.BO","UTI Trs Adv Instl Dir Bns","1,681.31","Mutual Fund","BSE"
"120774.BO","UTI Mahila Unit Dir Div","30.61","Mutual Fund","BSE"
"134864.BO","LIC Nomura MF ULIS 10Y RP RC Reg Yr Div","14.13","Mutual Fund","BSE"
"UBHOLDINGS6.BO","UNITED BREWERIES (HOLDINGS) LT","20.35","Stock","BSE"
"106624.BO","UTI S/T Income Instl Gr","17.72","Mutual Fund","BSE"
"UTIMIDCAPGR.BO","UTI Mid Cap Gr","80.33","Mutual Fund","BSE"
"107821.BO","DWS Ultra S/T Reg Dl Div","10.02","Mutual Fund","BSE"
"135419.BO","UTI Income Opportunities Reg Hf Yrly Div","10.21","Mutual Fund","BSE"
"104725.BO","Religare US/T Instl Wk Div","1,040.23","Mutual Fund","BSE"
"106892.BO","Principal Ultra S/T Reg Mn Div","1,125.89","Mutual Fund","BSE"
"106216.BO","SBI Short Horizon Debt US/T Retl Mn Div","1,066.00","Mutual Fund","BSE"
"107251.BO","Templeton US/T Bond Instl Dl Div","10.00","Mutual Fund","BSE"
"111980.BO","ICICI Pru US/T Retl Qt Div","10.65","Mutual Fund","BSE"
"112425.BO","L&T US/T Dl Div","10.17","Mutual Fund","BSE"
"119302.BO","Union KBC Liquid Dir Mn Div","1,001.10","Mutual Fund","BSE"
"UTIMNCDIRGR.BO","UTI MNC Dir Gr","153.30","Mutual Fund","BSE"
"UTIMIDCAPDIR.BO","UTI Mid Cap Dir Gr","81.94","Mutual Fund","BSE"
"UTIFRFSTPACC.BO","UTI FRF S/T Gr","2,380.63","Mutual Fund","BSE"
"UTIFRFSTDIRD.BO","UTI FRF S/T Dir Dl Div","1,076.88","Mutual Fund","BSE"
"UFO.NS","UFO Moviez India Ltd","618.85","Stock","NSI"
"104352.BO","HSBC US/T Bd Weekly Div","10.03","Mutual Fund","BSE"
"INF205K01NY8.BO","Religare Invesco US/T Dir Gr","2,051.38","Mutual Fund","BSE"
"INF205K01NW2.BO","Religare Invesco US/T Dir Discr Div","1,363.43","Mutual Fund","BSE"
"INDIABULLSUS.BO","Indiabulls US/T Mn Div","1,001.79","Mutual Fund","BSE"
"INF789F01XB8.BO","UTI Dynamic Bond Dir Div","13.81","Mutual Fund","BSE"
"HSBCUNIQUEOP.BO","HSBC Unique Opportunities Div","16.16","Mutual Fund","BSE"
"UTFRAP22P6-MF.NS","UTIAMC - UTFRAP22P6","0.00","Stock","NSI"
"133919.BO","DSP Blackrock U/ST Reg Dl Div","10.04","Mutual Fund","BSE"
"UTFRMP22P9-MF.NS","UTIAMC - UTFRMP22P9","0.00","Stock","NSI"
"OBQ1527-C.BO","","NaN","Future",""
"UGHOR.BO","U G Hotels & Resorts Ltd","5.77","Stock","BSE"
"UNIOFFICE.BO","Universal Office Automation Ltd","4.94","Stock","BSE"
"UNIJOLL.BO","UNIJOLLY INVESTMENTS CO.LTD.","4.55","Stock","BSE"
"UNIONBE.BO","Union Bearings (India) Ltd","2.00","Stock","BSE"
"UNISTRMU.BO","Unistar Multimedia Ltd","2.00","Stock","BSE"
"UBENGG-BZ.NS","UB ENGINEERING LTD","7.20","Stock","NSI"
"F00000PDLK.BO","UTI Liquid Cash Plan Instl Dir Wk Div","1,054.01","Mutual Fund","BSE"
"F00000H502.BO","Star Union Dai-ichi Life-Pen Apex Bal","16.19","Mutual Fund","BSE"
"DWSFRFWKINC.BO","DWS Ultra S/T Reg Wk Div","10.50","Mutual Fund","BSE"
"UNITEDTEA-EQ.NS","THE UNITED NILGIRI TEA ESTATES","340.00","Stock","NSI"
"CARBORUNIV-IL.NS","CARBORUNDUM UNIVERSAL LIMITED","0.00","Stock","NSI"
"133852.BO","UTI Dynamic Bond Ann Div","10.45","Mutual Fund","BSE"
"UTTAMVALUE.BO","UTTAM VALUE STEELS LTD.","4.01","Stock","BSE"
"UTLTD.BO","U T Ltd","6.57","Stock","BSE"
"UPHOT.BO","UP Hotels Ltd","297.70","Stock","BSE"
"UNTTEMI.BO","UNITED LEASING & INDUSTRIES LT","5.14","Stock","BSE"
"UNQTYMI.BO","Union Quality Plastics Limited","20.20","Stock","BSE"
"UNIVARTS.BO","Universal Arts Ltd","2.09","Stock","BSE"
"MARUTI-IL.NS","MARUTI UDYOG LIMITED","4,333.00","Stock","NSI"
"UNIMININ.BO","Unimin India Ltd","0.56","Stock","BSE"
"UNIDT.BO","United Drilling Tools Ltd","54.15","Stock","BSE"
"UNICHEMLAB.BO","Unichem Laboratories Ltd","282.45","Stock","BSE"
"UJAAS.BO","UJAAS ENERGY LIMITED","20.75","Stock","BSE"
"129925.BO","L&T US/T Dir Bns","13.15","Mutual Fund","BSE"
"133130.BO","UTI Trs Adv Instl Fl Div","1,073.62","Mutual Fund","BSE"
"UTISTINCOMED.BO","UTI S/T Income Div","14.71","Mutual Fund","BSE"
"UTITRSADVDLD.BO","UTI Trs Adv Dl Div","1,050.51","Mutual Fund","BSE"
"UTITRSADVINS.BO","UTI Trs Adv Instl Wk Div","1,004.76","Mutual Fund","BSE"
"UTITRSADVWKD.BO","UTI Trs Adv Wk Div","1,089.77","Mutual Fund","BSE"
"UTICHARITABL.BO","UTI Charitable and Religious Trusts Gr","284.69","Mutual Fund","BSE"
"UTIENERGYINC.BO","UTI Energy Div","13.39","Mutual Fund","BSE"
"HLV1529-C.BO","","NaN","Future",""
"133926.BO","DSP Blackrock U/ST Reg Gr","10.65","Mutual Fund","BSE"
"UJAAS.NS","Ujaas Energy Ltd.","16.85","Stock","NSI"
"PRIYANK.BO","PRIYANKA UDYOG LTD.","0.01","Stock","BSE"
"RICHUNV.BO","RICH UNIVERSE NETWORK LTD.","16.45","Stock","BSE"
"UTINIFTYDIRG.BO","UTI Nifty Dir Gr","50.37","Mutual Fund","BSE"
"F00000THLT.BO","Star Union Dai-ichi Life-Balanced Plus","12.60","Mutual Fund","BSE"
"UCALFUEL.BO","UCAL Fuel Systems Ltd","126.00","Stock","BSE"
"UFLEX.BO","Uflex Ltd","193.00","Stock","BSE"
"UMAMAHM.BO","UMA MAHESWARI MILLS LTD.","8.00","Stock","BSE"
"UNJHAFOR.BO","Unjha Formulations Ltd","12.56","Stock","BSE"
"UNRYLMA.BO","Uniroyal Marine Exports Ltd","14.30","Stock","BSE"
"UPMINRL.BO","U.P.MINERAL PRODUCTS LTD.","1.00","Stock","BSE"
