"Symbol","Name","Last Trade","Type","Exchange"
"AMEB.SG","AM MS EU BUY UC ETF","153.88","ETF","STU"
"U9M1503.NYM","ICE Gasoil BALMO Swap Futures,J","577.70","Future","NYM"
"P30.SI","United Fiber System Limited","0.02","Stock","SES"
"HBB.TO","Horizons CDN Select Universe Bond ETF","42.73","ETF","TOR"
"ELOVD.SW","UBS ETF FMELV AD","15.06","ETF","EBS"
"FKJ1.BE","OCLARO","1.87","Stock","BER"
"GB00BYTRDQ64.L","Henderson Emerg Mkts Opps I USD Acc","0.97","Mutual Fund","LSE"
"DXS1.DE","db x-trackers II - Sterling Cash UCITS ETF","263.62","ETF","GER"
"DYBN.BE","DISCOVERY LABS","0.56","Stock","BER"
"IE00BHBX6G40.IR","Westwood Emerging Markets I USD Acc NonH","818.71","Mutual Fund","ISE"
"HL.SW","HECLA MINING","2.01","Stock","EBS"
"UAVN.SG","ORAGENICS","1.16","Stock","STU"
"IE00BV0LBD93.IR","Westwood Strat Glbl Convert F USDAccNonH","991.40","Mutual Fund","ISE"
"SCU.AX","Stemcell United Limited","0.12","Stock","ASX"
"F00000WH90.TO","Quadrus Mackenzie US All Cap Growth H","11.73","Mutual Fund","TOR"
"IE00BD6L1828.IR","BNY Mellon Emerg Mkts Debt Opp X USD Inc","1.00","Mutual Fund","ISE"
"IS3L.F","ISH USD ULTR BD USD","95.26","ETF","FRA"
"KR5102AU8451.KS","UBSHana Div & IPO Target Ret PF Eq Bal1","956.25","Mutual Fund","KSC"
"UNI5J.MDD","UNIPOL OCT 15","4.21","Future","MDD"
"AGFCATGORIES.TO","AGF US Sector Class Series Q","13.83","Mutual Fund","TOR"
"UWO.HM","DBPLIV CROC EU I2C","18,350.00","Mutual Fund","HAM"
"U2BLZ8.EX","U2BL DEC 18","9.40","Future","EUX"
"IE00BPYD7V96.IR","SIM Global Equity Income E USD Acc","1.35","Mutual Fund","ISE"
"4XN.F","XUNLEI SP ADS-A","6.93","Stock","FRA"
"2HP.HM","HP ENTERPRISE","14.06","Stock","HAM"
"IE00BN579106.IR","Harvest China A Shares Equity A USD Acc","92.74","Mutual Fund","ISE"
"B9P.BE","NOVABAY PHARMA","0.55","Stock","BER"
"IE00BW4NVS37.IR","Wellington Em Lcl Dbt Adcd Bta ?S Acc Uh","9.79","Mutual Fund","ISE"
"IE00BX7RR706.IR","UBS ETF (IE)Factor MSCI USA Prm Val A","15.51","Mutual Fund","ISE"
"24739454.IR","BNY AB INS USD-T-AC","1.01","Mutual Fund","ISE"
"109303.BO","DWS Ultra S/T Monthly Div","10.64","Mutual Fund","BSE"
"110072.BO","DWS Ultra S/T Reg Bns","14.01","Mutual Fund","BSE"
"108273.BO","Birla Sun Life US/T Instl Gr","183.06","Mutual Fund","BSE"
"IE00BWX5KL67.IR","UBS(Irl)Money Market GBP Premier Acc","10,003.00","Mutual Fund","ISE"
"ITBFF","iShares Public Limited Company - iShares $ Treasury Bond 1-3yr UCITS ETF","132.99","Stock","PNK"
"K55102B12907.KS","UBSHana Power Mid-Long Term Feeder Bd C","1,001.31","Mutual Fund","KSC"
"K55365B84784.KS","Meritz SE Index Linked ELS-Deriv 6 USD","10.07","Mutual Fund","KSC"
"111438.BO","Taurus US/T Bond Retl Wk Div","1,002.85","Mutual Fund","BSE"
"112635.BO","UTI Money Market Instl Wk Div","1,015.73","Mutual Fund","BSE"
"NGLD.BE","ANGLO AMERN SP ADR","2.85","Stock","BER"
"111992.BO","ICICI Pru US/T Reg Qt Div","10.66","Mutual Fund","BSE"
"^NQDMXUSXKRLC","Nasdaq DM Ex US Ex Korea Large","1,021.33","Index","NIM"
"113358.BO","DHFL Pramerica US/T Bond Mn Div","1,000.96","Mutual Fund","BSE"
"113357.BO","DHFL Pramerica US/T Bond Fr Div","1,006.35","Mutual Fund","BSE"
"F000005G07.TO","Trimark US Companies Class Series H","21.57","Mutual Fund","TOR"
"118843.BO","Mirae Asset US/T Dir Dly Div","1,198.47","Mutual Fund","BSE"
"3NSN.BE","NANOSPHERE","1.26","Stock","BER"
"GWLUNCONFIXI.TO","GWL Uncon Fix Inc (M) 75/100 (PS1)","9.77","Mutual Fund","TOR"
"PBNA.F","PRANA BIO SP.ADR","1.01","Stock","FRA"
"100651.BO","UTI Mastershare Unit Gr","87.24","Mutual Fund","BSE"
"102414.BO","SBI Magnum Sector Umbrella Contra Gr","86.11","Mutual Fund","BSE"
"5TA.F","AIMMUNE THERAP","20.11","Stock","FRA"
"^UKCORI10","BlackRock UK CoRI Retirement In","22.34","Index","NYS"
"^UKCORI14","BlackRock UK CoRI Retirement In","25.69","Index","NYS"
"102013.BO","UTI Liquid Cash Plan Instl Wk Div","1,054.20","Mutual Fund","BSE"
"104726.BO","Religare US/T Instl Gr","2,031.71","Mutual Fund","BSE"
"105025.BO","Religare Invesco US/T Dl Div","1,001.72","Mutual Fund","BSE"
"BIRCX","BlackRock Impact US Equity Investor C","10.53","Mutual Fund","NAS"
"BIRIX","BlackRock Impact US Equity Institutional","10.55","Mutual Fund","NAS"
"DUSVX","Deutsche Ultra-short Invst Grd Invst","9.99","Mutual Fund","NAS"
"105558.BO","Sundaram US/T Reg Qt Div","11.29","Mutual Fund","BSE"
"IE00B84P3S55.IR","Janus US Twenty V USD Acc","10.21","Mutual Fund","ISE"
"29941664.IR","PRL IN PO USD-I2-AC","10.06","Mutual Fund","ISE"
"104345.BO","HSBC US/T Bd Instl Pls Wk Div","10.20","Mutual Fund","BSE"
"107250.BO","Templeton US/T Bond Super Instl Dl Div","10.08","Mutual Fund","BSE"
"106221.BO","SBI Short Horizon Debt US/T Instl Dl Div","1,004.35","Mutual Fund","BSE"
"109575.BO","Templeton India US/T Bd Retl Wk Div","10.11","Mutual Fund","BSE"
"UGUSAZ.IR","UBS ETF (IE) MSCI USA Growth SF","60.19","Mutual Fund","ISE"
"107702.BO","Mirae Asset US/T Instl Qt Div","1,029.81","Mutual Fund","BSE"
"^QESP-SO","","50,000.00","Index","ASE"
"SBC.BE","SABRA HC REIT","22.15","Stock","BER"
"18MV.DU","AM INV GR UC ETF C","224.74","ETF","DUS"
"UBUU.F","UBS SHS YLD USD-A-","15.40","ETF","FRA"
"UIS.F","URANIUM PARTN","3.81","Stock","FRA"
"FLI.TO","First Asset US & Can Lifeco Inc ETF Comm","12.06","ETF","TOR"
"C5HU.PA","Amundi ETF Euro Stoxx 50 Dly Hdg USD A/I","39.07","ETF","PAR"
"120749.BO","UTI Dividend Yield Dir Gr","47.62","Mutual Fund","BSE"
"120570.BO","Religare Invesco US/T Dir Gr","2,051.76","Mutual Fund","BSE"
"120757.BO","UTI Leadership Equity Dir Gr","24.10","Mutual Fund","BSE"
"IFF.PA","INTL FLAVORS&FRAGR","106.50","Stock","PAR"
"120794.BO","UTI Liquid Cash Plan Instl Dir Mn Div","1,031.19","Mutual Fund","BSE"
"F00000WFIE.TO","CAN Uncon Fix Inc (M) 100/100 (PS1)","9.77","Mutual Fund","TOR"
"IE00BYNFNV11.IR","MGI Emerging Mkt Dbt B USD Acc","9.92","Mutual Fund","ISE"
"IE00BZ0GCG22.IR","TIAA U.S. Bond ESG C USD Inc","19.83","Mutual Fund","ISE"
"120727.BO","UTI Mid Cap Dir Div","51.66","Mutual Fund","BSE"
"120719.BO","UTI S/T Income Instl Dir Div","11.96","Mutual Fund","BSE"
"IE00BKZH1Z71.IR","BNY Mellon Asian Income B USD Acc","0.83","Mutual Fund","ISE"
"125384.BO","Kotak India US Equity Fund Dir Div","12.25","Mutual Fund","BSE"
"BLA.SI","Union Steel Holdings Limited","0.78","Stock","SES"
"119185.BO","Peerless US/T Dir Dl Div","1,006.65","Mutual Fund","BSE"
"UF1C.HM","UBS KONZ.EUROPE P.T","47.60","Mutual Fund","HAM"
"K55104B92319.KS","Hi US Index Stability PF ELS-Deriv 25","1,000.85","Mutual Fund","KSC"
"24397642.Z","FINR SUEMMAIP USD","136.14","Index","ZRH"
"24397655.Z","FINR SUEMMAIP USD","136.14","Index","ZRH"
"119303.BO","Union KBC Liquid Dir Gr","1,477.85","Mutual Fund","BSE"
"119301.BO","Union KBC Liquid Dir Dl Div","1,000.65","Mutual Fund","BSE"
"AFPW","AlumiFuel Power Corporation","0.00","Stock","PNK"
"25350433.IR","TT EM MK USD-A2-ACC","8.90","Mutual Fund","ISE"
"119851.BO","L&T US/T Dir Mn Div","12.65","Mutual Fund","BSE"
"120128.BO","DHFL Pramerica US/T Bond Dir Dl Div","1,002.40","Mutual Fund","BSE"
"120127.BO","DHFL Pramerica US/T Bond Dir Wk Div","1,000.90","Mutual Fund","BSE"
"^XMCDER","UBS Bloomberg CMCI Composite He","669.56","Index","WCB"
"ONM1.SG","ONCOSEC MEDICAL","2.94","Stock","STU"
"^CMAEER3M","UBS Bloomberg CMCI Agriculture","1,229.79","Index","WCB"
"25753464.IR","LR AB TOT RT USD-N-","9.84","Mutual Fund","ISE"
"120567.BO","Religare Invesco US/T Dir Discr Div","1,363.68","Mutual Fund","BSE"
"120568.BO","Religare Invesco US/T Dir Wk Div","1,114.65","Mutual Fund","BSE"
"120761.BO","UTI Wealth Builder Ser II Dir Div","16.93","Mutual Fund","BSE"
"120777.BO","UTI Liquid Cash Plan Instl Dir Wk Div","1,054.21","Mutual Fund","BSE"
"532032.DE","UBS (D) Konzeptfonds Europe Plus","61.63","Mutual Fund","BER"
"849106.DE","UniEuroRenta","67.43","Mutual Fund","BER"
"A0HMK5.DE","UBS (D) Short Term Credit","520.17","Mutual Fund","BER"
"A0KDYD.DE","UniStrategie: Flexibel -net-","52.19","Mutual Fund","BER"
"980550.DE","UniImmo: Deutschland","91.21","Mutual Fund","BER"
"2ET.SG","ETALON SP GDR REG-S","1.50","Stock","STU"
"A0DNHM.DE","UBS (D) Renten II","62.12","Mutual Fund","BER"
"25392167.SG","OTCQXCOTRIN USD","949.53","Index","STU"
"25392164.SG","OTCQX US PRIND USD","1,240.01","Index","STU"
"A1J16Q.DE","UniInstitutional German Real Estate","50.94","Mutual Fund","BER"
"AGFCATALPHAS.TO","AGF US Sector Class","13.06","Mutual Fund","TOR"
"18MN.HM","A USA UCITS ETF EUR","226.49","ETF","HAM"
"SSGP.HM","SPDR Index Shares Funds - SPDR MSCI ACWI ex-US ETF","28.70","ETF","HAM"
"25374827.IR","NU NWQ GL USD-I-ACC","20.97","Mutual Fund","ISE"
"B4VRRL7.IR","Aegon Intl UK Eq Select A","168.00","Mutual Fund","ISE"
"XLYS.MI","Source Cnsmr Discret S&P US Sel Sect ETF","239.56","ETF","MIL"
"B3FH1M5.IR","Aegon Intl Schroder US Mid Cap A","235.00","Mutual Fund","ISE"
"RMBV15.CME","Chinese Renminbi / U.S. Dollar","0.16","Future","CME"
"BBVABOLSANDI.BC","BBVA Bolsa Índice USA (Cubierto) FI","14.24","Mutual Fund","BAR"
"EAFM17.NYM","In Delivery Month European Unio","8.71","Future","NYM"
"T2N1.SG","Ocata Therapeutics, Inc.","7.92","Stock","STU"
"UNQ17.NYM","European Naphtha Cargoes CIF NW","439.66","Future","NYM"
"16257.AX","Investment Science Access SRA 16 Units","1.06","Mutual Fund","ASX"
"18355.AX","UBS HALO Australian Share Fund","0.98","Mutual Fund","ASX"
"367.AX","AUI Property Securities Fund Income","0.47","Mutual Fund","ASX"
"366.AX","AUI Property Securities Fund Growth","0.22","Mutual Fund","ASX"
"31825598D.TW","Schroder China High Yield Bd USD B","0.33","Mutual Fund","TAI"
"38486708B.TW","Capital Global Biotech USD","13.49","Mutual Fund","TAI"
"31998423A.TW","Union Emerg Res-rich countries HY Bd A","10.15","Mutual Fund","TAI"
"531412.DE","UniStrategie: Dynamisch","48.72","Mutual Fund","BER"
"532678.DE","UniSelection: Global I","67.4","Mutual Fund","BER"
"5737.AX","SUMMIT Select - Active Defensive Units","1.09","Mutual Fund","ASX"
"5740.AX","SUMMIT Select - Active Growth Units","0.99","Mutual Fund","ASX"
"VBND","Vident Core US Bond Strategy ETF","49.71","ETF","NGM"
"VW1.BE","VWR","16.58","Stock","BER"
"BBCK.SG","POW US BUY ARCH USD","24.5","ETF","STU"
"CN57.HM","CIF US GR INC B","21.79","Mutual Fund","HAM"
"7875.AX","Acorn Capital Microcap","1.87","Mutual Fund","ASX"
"848821.DE","UBS (D) EF - Global Opportunity","178.52","Mutual Fund","BER"
"IE00B51RDZ02.IR","GAM Star Credit Opp (USD) C USD Acc","10.6","Mutual Fund","ISE"
"EULM1524.NYM","Daily European Union Allowance","7.48","Future","NYM"
"EWG.F","WINGSTOP","19.98","Stock","FRA"
"G55C.NZ","S&P/NZX ALL UTILITIES (SECTOR)","1,031.47","Index","NZE"
"UFUG.SW","UBS(CH)EF-LAMUS P","821.00","Mutual Fund","EBS"
"E0P.SG","ENPHASE ENERGY","1.77","Stock","STU"
"23904861.SW","UBS LKS EU GI PHMD","1,013.59","Mutual Fund","EBS"
"9TP.SG","TEX PAC LAND SSCPI","138.80","Stock","STU"
"E6U.SG","COFFEE HOLDING","3.92","Stock","STU"
"E7500.FGI","FTSEUROFIRST UTILIT","316.64","Index","FGI"
"FR0011839927.PA","R Euro Crédit P USD H","1,009.52","Mutual Fund","PSX"
"GB00BMP3S147.L","M&G Global Government Bond USD C Acc","9.29","Mutual Fund","LSE"
"UGEIF","UGE International Ltd.","0.62","Stock","PNK"
"EBA.MU","EBAY","27.35","Stock","MUN"
"EC6A.F","CONCURRENT COMPUTER","4.46","Stock","FRA"
"ECP.BE","ENCORE CAP GROUP","32.62","Stock","BER"
"FHJA.HM","UBS(LU)BF-EUR PC","382.71","Mutual Fund","HAM"
"EDCL.IL","EURASIA SPGDR REG-S","11.55","Stock","IOB"
"EDSG.BE","ETFS GOLD-TU","98.89","ETF","BER"
"EE330L.Z","STXEEA&P USDP","140.77","Index","ZRH"
"EE860L.Z","STXEEREE USDP","64.91","Index","ZRH"
"DWSULTRASTIN.BO","DWS Ultra S/T Instl Dly Div","10.02","Mutual Fund","BSE"
"ES0115359038.BC","Caja Ingenieros Bolsa USA FI","9.88","Mutual Fund","BAR"
"ES0134599036.BC","BBVA Bolsa USA (Cubierto) FI","13.46","Mutual Fund","BAR"
"SGPDE.MI","UBS ETF MSCI SI AD","14.93","ETF","MIL"
"ES0180994032.BC","Unifond 2016-XI FI","8.19","Mutual Fund","BAR"
"ES0180985006.BC","Unifond Bolsa Índice Garantizado FI","6.65","Mutual Fund","BAR"
"F0000007YJ.IR","Aviva Invesco Perpetual UK SmCo Eq Int","3,686.00","Mutual Fund","ISE"
"UBN.AX","Urbanise.com Limited","0.67","Stock","ASX"
"F00000081A.IR","Aviva BlackRock UK Dynamic Int","2,231.00","Mutual Fund","ISE"
"F0000006F9.BC","Uniplan Horizonte 2016 PP","1.11","Mutual Fund","BAR"
"^NQUSB1770LMJPYN","NQ US  Mining Large Mid Cap JPY","572.43","Index","NIM"
"^NQUSB1770LMJPY","NQ US  Mining Large Mid Cap JPY","568.15","Index","NIM"
"^NQUSB1770LMEURN","NQ US  Mining Large Mid Cap EUR","614.59","Index","NIM"
"^NQUSM5555EURN","NQ US Md Cap Media Agencies EUR","1,041.63","Index","NIM"
"^NQUSM8775GBPN","NQ US Md Cap Specialty Finance","1,341.65","Index","NIM"
"^VINX7000DKKPI","VINX Utilities DKK PI","956.19","Index","NIM"
"^VINX7000EURGI","VINX Utilities EUR GI","1,150.68","Index","NIM"
"^VINX7000NOKGI","VINX Utilities NOK GI","1,298.98","Index","NIM"
"F000000I5S.IR","SEB LI UK Gr Managed GBP","322.00","Mutual Fund","ISE"
"F000001UU5.TO","Empire US Equity Index - Class B","16.33","Mutual Fund","TOR"
"CDIVUSDECROI.TO","Standard Life US Dividend Growth Class A","14.35","Mutual Fund","TOR"
"K55301B39478.KS","MiraeAssetMAPS Frntr US PF RE Fdr Drv5-2","997.27","Mutual Fund","KSC"
"ESI.SG","ELECTRO SCIEN IND","4.85","Stock","STU"
"K55306B42661.KS","KTB Index Linked PF ELS-Deriv 857 USD","729.17","Mutual Fund","KSC"
"ETFMIB.MI","L UC ETF FTS MIB","22.54","ETF","MIL"
"ETX.PA","EURO STX TH UC ETF","49.01","ETF","PAR"
"ETRA.SG","E TRADE FNCL","28.33","Stock","STU"
"GB00BPN5P782.L","Vanguard FTSE U.K. All Shr Idx UT Inc","9,640.00","Mutual Fund","LSE"
"^NQDXUSB","NASDAQ AlphaDEX Total US Market","991.14","Index","NIM"
"EUN6.DE","iShares III Public Limited Company - iShares Euro Government Bond 0-1yr UCITS ETF","100.71","ETF","GER"
"LDCC.SW","PIM LD US CR CHF-AC","99.68","ETF","EBS"
"EUUSBH.SW","UBS ETF MEHU AC","23.70","ETF","EBS"
"EV0.F","EVOKE PHARMA","2.29","Stock","FRA"
"EW1.BE","EXPEDIT INTL WASH","40.96","Stock","BER"
"EVUCX","Wells Fargo Advantage Utility&Telecom C","17.42","Mutual Fund","NAS"
"EVTA.F","EVOTEC SP ADS","7.91","Stock","FRA"
"EWS.MX","iShares, Inc. - iShares MSCI Singapore ETF","174.47","ETF","MEX"
"PEO.F","EXELON","26.15","Stock","FRA"
"EXI4.DE","ISHS FTSE100 UC","94.61","ETF","GER"
"EXHG.DE","iShares Euro Government Bond Capped 1.5-2.5yr UCITS ETF (DE)","97.40","ETF","GER"
"F000000OVW.TO","RBC US Monthly Income Adv","10.51","Mutual Fund","TOR"
"F0000023KC.TO","Russell US Equity Pool Sr A","31.33","Mutual Fund","TOR"
"F0000023P0.TO","Manulife GIF Sel Orig US Equity","20.74","Mutual Fund","TOR"
"F0000023QV.TO","Manulife GIF MLIA A US Equity","20.24","Mutual Fund","TOR"
"F00000252O.MI","Unipol Insieme Protezione Etica","16.55","Mutual Fund","MIL"
"F000002KQC.TO","Mac Universal Cdn Balanced GIF Core A","17.70","Mutual Fund","TOR"
"F000003RVU.IR","Aviva BGF UK Int","1,699.00","Mutual Fund","ISE"
"NTU15.NYB","USD/NOK - NYCC - Sep15","8.21","Future","NYB"
"F000003ZK0.TO","NexGen Canadian Bond Tax Mgd CGR UHNW","14.83","Mutual Fund","TOR"
"F000003ZL9.TO","NexGen Intrinsic Balncd Tax Mgd CGR UHNW","14.23","Mutual Fund","TOR"
"F000003ZMF.TO","NexGen Cdn Dividend Tax Md CG UHNW","11.74","Mutual Fund","TOR"
"F000003ZMH.TO","NexGen Cdn Dividend Tax Md CGR UHNW","14.21","Mutual Fund","TOR"
"F000005FRW.TO","Manulife GIF Sel E US Equity","24.60","Mutual Fund","TOR"
"F00000GZJD.TO","United Canadian Equity Value Corp Cl A","10.81","Mutual Fund","TOR"
"F00000GZK9.TO","United Global Fixed Income Corp Cl E","13.71","Mutual Fund","TOR"
"F00000GZMB.TO","United US Equity Value Corporate Class A","13.07","Mutual Fund","TOR"
"F00000GZOK.TO","United Emerging Markets Pool Class E","11.87","Mutual Fund","TOR"
"F00000H4ZP.BO","Star Union Dai-ichi Life-Balanced","20.23","Mutual Fund","BSE"
"F00000GZIP.TO","United Canadian Equity Alpha Corp Cl A","14.39","Mutual Fund","TOR"
"F00000JTGD.TO","Sun Life MFS US Value A","20.95","Mutual Fund","TOR"
"EZX.F","ULTIMA UNITED","0.07","Stock","FRA"
"DYNAMICBLUEC.TO","Dynamic Blue Chip US Balanced Class H","13.00","Mutual Fund","TOR"
"DOUCX","Dreyfus Strategic Beta US Equity C","13.19","Mutual Fund","NAS"
"EASTSPRINGIN.SI","Eastspring Inv UT Global Basics SGD","1.16","Mutual Fund","SES"
"ES0125131005.BC","Unnim Garantit 6 FI","12.90","Mutual Fund","BAR"
"ES0147034039.BC","Ibercaja Bolsa USA A FI","10.27","Mutual Fund","BAR"
"RXU15.CBT","Dow Jones U.S. Real Estate Inde","281.70","Future","CBT"
"25229563.IR","POL HEA BL USD-I-AC","11.84","Mutual Fund","ISE"
"25445680.IR","WEL GLB HI USD-S-AC","9.71","Mutual Fund","ISE"
"EVATD.IR","Eaton Vance Intl(IRL) US Value A2 $","23.30","Mutual Fund","ISE"
"F0000007YU.IR","Aviva Threadneedle UK Corp Bond Int","2,296.00","Mutual Fund","ISE"
"PZ6.SG","POZEN","7.14","Stock","STU"
"F000000819.IR","Aviva UK Equity Int","2,286.00","Mutual Fund","ISE"
"F000000D6P.IR","Arca Vita Intl Uk Eq","9.36","Mutual Fund","ISE"
"F0000019Q8.TO","RBC O'Shaughnessy US Growth II Sr D","10.09","Mutual Fund","TOR"
"F000001VU7.TO","Fidelity US Focused Stock Class T5","20.88","Mutual Fund","TOR"
"F0000023J9.TO","Manulife GIF Sel Orig E US Equity","22.35","Mutual Fund","TOR"
"F0000023YG.TO","Mackenzie US Mid Cap Gr Cl T8","21.15","Mutual Fund","TOR"
"F0000023Q1.TO","Manulife GIF MLIP B US Equity","20.99","Mutual Fund","TOR"
"F0000023R8.TO","Manulife GIF CAP B US Equity","20.99","Mutual Fund","TOR"
"F000005KAS.TO","IA xtra GS U.S. Equity","17.42","Mutual Fund","TOR"
"ZRU15.NYB","USD/ZAR - NYCC - Sep15","13.58","Future","NYB"
"F00000GZJ2.TO","United Canadian Equity Sm Cap Corp Cl E","15.72","Mutual Fund","TOR"
"F00000GZJX.TO","United Emerging Markets Equity Corp Cl W","11.92","Mutual Fund","TOR"
"F00000GZK4.TO","United Enhanced Income Corporate Class W","17.37","Mutual Fund","TOR"
"F000005OVJ.IR","Aegon Intl BLK UK Special Situations B","160","Mutual Fund","ISE"
"F00000GZKU.TO","United Intl Equity Value Corporate Cl W","11.25","Mutual Fund","TOR"
"F00000GZL2.TO","United Real Estate Investment Corp Cl E","16.26","Mutual Fund","TOR"
"F00000GZL3.TO","United Real Estate Investment Corp Cl W","14.83","Mutual Fund","TOR"
"F00000GZOJ.TO","United Enhanced Income Pool Class E","15.41","Mutual Fund","TOR"
"F00000H501.BO","Star Union Dai-ichi Life-Pen Apex Equity","16.23","Mutual Fund","BSE"
"F00000HL82.BC","Unnim Pensions G9 PP","14.35","Mutual Fund","BAR"
"F00000IRG3.TO","HSBC US Equity Premium","23.65","Mutual Fund","TOR"
"F00000MP5J.TO","IA Clarington Sarbit US Eq Cl (Unhdgd)T6","15.25","Mutual Fund","TOR"
"F00000MTS8.IR","SEB LI BlackRock UK Income GBP","147","Mutual Fund","ISE"
"F00000MTTD.IR","SEB LI BlackRock UK Smaller Cos GBP","166","Mutual Fund","ISE"
"F00000MTU4.IR","SEB LI Morgan Stanley US Advantage USD","1.88","Mutual Fund","ISE"
"F00000MU9M.TO","Sun Life MFS US Value A-T5","26.75","Mutual Fund","TOR"
"F00000MU9L.TO","Sun Life MFS US Growth A-T8","24.95","Mutual Fund","TOR"
"F00000N4CU.IR","SIIP India Opportunities E USD Acc","1.08","Mutual Fund","ISE"
"FCIHX","American Indep US Infl-Idx C","10.14","Mutual Fund","NAS"
"FCLI.EX","BLMBRG LIVESTK INDX","37.51","Index","EUX"
"FCT.F","MYPHOTOALBUM-144A","0.03","Stock","FRA"
"FD5N.F","SONIC FDRY","9.09","Stock","FRA"
"FDK.F","AMERICAN STS WATER","39.74","Stock","FRA"
"U8Q1517.NYM","CIG Rockies Natural Gas Swing S","2.77","Future","NYM"
"FE2.BE","FEI","65.79","Stock","BER"
"U8Q1528.NYM","CIG Rockies Natural Gas Swing S","2.77","Future","NYM"
"FEM.SG","ACORN INTL SP ADR","0","Stock","STU"
"FEG.F","FERRELLGAS PART","18.6","Stock","FRA"
"6470.TWO","U-MEDIA","59.2","Stock","TWO"
"FEU.MX","SPDR Index Shares Funds - SPDR STOXX Europe 50 ETF","551.55","ETF","MEX"
"FFIHX","American Indep US Infl-Idx I","10.4","Mutual Fund","NAS"
"25281944.IR","JAN AS DRI USD-I-AC","7.81","Mutual Fund","ISE"
"FG8.F","EXTRA SP ST REIT","79.19","Stock","FRA"
"UDCD.QA","United Development Company Q.S.C.","21.13","Stock","DOH"
"UDLQ1514.NYM","UDL Future AUG 14 2015 Trading","34.88","Future","NYM"
"UDLQ1527.NYM","UDL Future AUG 27 2015","34.88","Future","NYM"
"UDLQ1528.NYM","UDL Future AUG 28 2015","34.88","Future","NYM"
"UFZZ15.CBT","future for UFZ, December, 2015,","243.5","Future","CBT"
"F0CAN06Z2G.TO","Fidelity US Focused Stock S5","18.23","Mutual Fund","TOR"
"UNM18.NYM","European Naphtha Cargoes CIF NW","459.31","Future","NYM"
"GB00BPZ55G51.L","Threadneedle UK RNA GBP Acc","107.00","Mutual Fund","LSE"
"FONDOURBINFI.BC","Fondo Urbión FI","101.07","Mutual Fund","BAR"
"HRCU16.NYM","U.S Midwest Domestic Hot-Rolled","478.00","Future","NYM"
"FR0000018475.PA","SSgA Energy Index Equity Fund P USD","223.24","Mutual Fund","PSX"
"FR0000018616.PA","SSgA Telecommunication Index Eq P USD","88.16","Mutual Fund","PSX"
"FR0000941312.PA","UBAM Convertibles Europe AC EUR","1,787.62","Mutual Fund","PSX"
"FR0007387543.PA","UFF Euro-Valeur X A/I","1,740.88","Mutual Fund","PSX"
"FR0010004085.PA","Union Indiciel Amérique 500","312.02","Mutual Fund","PSX"
"FR0007412689.PA","UFF Diversifié 0-70 X A/I","1,577.37","Mutual Fund","PSX"
"FR0010059998.PA","Uni Value","153.33","Mutual Fund","PSX"
"FR0010147678.PA","Corbeille Univers NM Internationaux","128.95","Mutual Fund","PSX"
"U8Q1519.NYM","CIG Rockies Natural Gas Swing S","2.77","Future","NYM"
"U8Q1521.NYM","CIG Rockies Natural Gas Swing S","2.77","Future","NYM"
"FR0010254961.PA","UFF Obligations 3-5 A","114.27","Mutual Fund","PSX"
"X9IG.BE","PION USD A BD AAD","66.40","Mutual Fund","BER"
"XDEM.SG","CFSDBX MO USD-1C-AC","21.60","ETF","STU"
"^NQUSB1770LMCADT","NQ US  Mining Large Mid Cap CAD","622.50","Index","NIM"
"FR0010489591.PA","SSgA US Index Equity Fund I EUR","274.56","Mutual Fund","PSX"
"^NQUSM5555AUDT","NQ US Md Cap Media Agencies AUD","1,068.76","Index","NIM"
"F0CAN05P1X.TO","Mackenzie Glbl Growth Cl A","11.76","Mutual Fund","TOR"
"F0CAN05P2M.TO","Equitable Life Mac Universal US Em Gr","17.88","Mutual Fund","TOR"
"^NQUSM8775JPYT","NQ US Md Cap Specialty Finance","1,402.54","Index","NIM"
"^VINX7000ISKPI","VINX Utilities ISK PI","886.93","Index","NIM"
"^VINX7500DKKPI","VINX Utilities DKK PI","956.19","Index","NIM"
"F0CAN05T00.TO","TD US Equity Portfolio - I","22.82","Mutual Fund","TOR"
"F0CAN05TFO.TO","Fidelity US Money Market Series B U$","10.00","Mutual Fund","TOR"
"FR0011898394.PA","Union Convictions C","978.75","Mutual Fund","PSX"
"FR0011898402.PA","Union Convictions R","96.51","Mutual Fund","PSX"
"F0CAN06T02.TO","Manulife GIF MLIP B S&P 500 Index US$","14.40","Mutual Fund","TOR"
"F0CAN06YLA.TO","TD US Equity Currency Neutral Port - I","15.57","Mutual Fund","TOR"
"L8I3.DU","L UC ETF EURO CASH","106.95","ETF","DUS"
"F0CAN071YI.TO","Standard Life Ideal US Div G BEL","18.16","Mutual Fund","TOR"
"UBM15.CBT","Long Term U.S. Treasury Bond Ul","154.72","Future","CBT"
"ZNZ15.CBT","Ten-Year US Treasury Note Futur","127.52","Future","CBT"
"2B4.F","BLUE EARTH","0.79","Stock","FRA"
"URORMPXIX6-MF.NS","UTIAMC - URORMPXIX6","0.00","Stock","NSI"
"FR0000018988.PA","Allianz Actions US","2,710.06","Mutual Fund","PSX"
"FONDSEUPETET.TO","AGF U.S. Small-Mid Cap","37.57","Mutual Fund","TOR"
"YAYLA.IS","Yayla Enerji Uretim Turizm ve Insaat Ticaret A.S.","3.43","Stock","IST"
